84279697,1
67502483,1
58720664,1
136184217,1
128188830,1
89653663,1
98828704,1
238813603,1
179044772,1
109510726,1
47972774,1
176292264,1
53871017,1
41681322,1
46334023,1
100925868,1
100794801,1
185860532,1
200409526,1
246153289,1
114688441,1
136577466,1
58720699,1
66585020,1
97124797,1
58720702,1
84017604,1
135047926,1
135791046,1
201982407,1
206569929,1
52953546,1
128822007,1
121110990,1
201589199,1
247202257,1
357958099,1
114557398,1
117703127,1
115999193,1
82781872,1
106955229,1
20840928,1
150995024,1
95027683,1
135922150,1
117899345,1
83886569,1
50069999,1
200278512,1
42336339,1
167772663,1
149727999,1
112853500,1
16777727,1
69206529,1
7078402,1
91488771,1
99353092,1
95945221,1
265814534,1
59310167,1
127140364,1
134458114,1
15860240,1
70386194,1
134327043,1
116654612,1
151082414,1
24510998,1
45875736,1
57672218,1
118358555,1
39715359,1
17433120,1
82575906,1
106668894,1
400556582,1
40370727,1
201589290,1
51905069,1
44827183,1
115343920,1
142606901,1
71696956,1
18350653,1
78643775,1
129106500,1
238813767,1
142536523,1
125567564,1
67633742,1
99877456,1
73029048,1
55444051,1
111848206,1
96731735,1
114950744,1
124911716,1
46006875,1
38011490,1
186384996,1
134480485,1
113377894,1
112067175,1
87425642,1
65384899,1
21845437,1
12976752,1
46137969,1
140378740,1
302383733,1
73138806,1
265028215,1
62784120,1
581567097,1
71421031,1
134349436,1
108921473,1
12321412,1
114688646,1
31151553,1
92013196,1
54460525,1
34210448,1
31064721,1
232522387,1
94503576,1
74405316,1
48366238,1
110625443,1
121460166,1
1191576234,1
146801325,1
111542960,1
138302920,1
103261919,1
715915958,1
168035001,1
120718010,1
201589436,1
104727229,1
318898881,1
112067266,1
88867529,1
67633866,1
130547831,1
201589452,1
45089486,1
35128016,1
114164433,1
57017043,1
94110421,1
243008217,1
126339793,1
134742747,1
118883036,1
104858333,1
98960096,1
137757411,1
247071462,1
184681192,1
106955497,1
117179114,1
54897447,1
75236077,1
49479805,1
770966257,1
95159026,1
14942963,1
126223092,1
134479998,1
135660281,1
35695402,1
16122622,1
122028799,1
16253696,1
89129732,1
14811910,1
81527561,1
14549771,1
73663244,1
108659475,1
124781333,1
91095830,1
52778457,1
233177883,1
52036382,1
116261664,1
91357990,1
125174567,1
134480681,1
4588331,1
188089135,1
54264624,1
52691761,1
108790578,1
125232030,1
90178360,1
88081211,1
58065724,1
93586237,1
33817409,1
182715202,1
83100483,1
330826564,1
40610614,1
318899016,1
45351755,1
187958093,1
245236560,1
403440465,1
113858019,1
134480014,1
46138207,1
41288547,1
9438052,1
6030182,1
95814505,1
98173805,1
269222769,1
106299539,1
128844664,1
97387385,1
113902458,1
131859324,1
28574590,1
55837567,1
134349699,1
17957764,1
113116037,1
142607241,1
137626506,1
61211531,1
104072079,1
116917137,1
55051154,1
84280213,1
58392729,1
269222810,1
92274842,1
58721183,1
72859961,1
129500067,1
44565412,1
329647013,1
15598503,1
99353512,1
102055609,1
225444781,1
73270191,1
166483443,1
226493365,1
93979574,1
806355895,1
89654200,1
266339259,1
92013508,1
61604805,1
107348935,1
135791564,1
81527759,1
6292432,1
4850641,1
112394403,1
15467479,1
226100184,1
97386660,1
46531547,1
96338911,1
44827616,1
116524002,1
151258083,1
76547044,1
47580133,1
84018152,1
262696145,1
84018155,1
85066732,1
134743023,1
46793712,1
5832872,1
100685310,1
289407991,1
134833159,1
34210809,1
20972538,1
135136252,1
25822205,1
336462846,1
16253952,1
54395906,1
96470019,1
64619524,1
95159306,1
17040399,1
54789137,1
343933970,1
85153283,1
60818456,1
63046682,1
16385059,1
94961841,1
123208746,1
4195381,1
32900151,1
268567608,1
94897211,1
302122045,1
106300478,1
52954175,1
134612032,1
19268673,1
199623748,1
93520054,1
119276615,1
36045897,1
24904779,1
101188684,1
116655181,1
759825486,1
100795472,1
70386769,1
295175251,1
268763321,1
31458392,1
5768282,1
84301327,1
53347420,1
134349917,1
84018270,1
96029304,1
148767841,1
98567266,1
85722212,1
117441638,1
15750673,1
134612074,1
135922795,1
196364170,1
109708399,1
73532528,1
134743154,1
140334611,1
5112951,1
235144315,1
12059772,1
234903061,1
10486912,1
190317697,1
209454211,1
25822341,1
107480201,1
55182475,1
108921996,1
108266637,1
127534222,1
87426192,1
123470993,1
117440708,1
13370522,1
130417819,1
122029212,1
383779997,1
103548063,1
276825253,1
102499494,1
184763277,1
107277473,1
44958893,1
7472302,1
16778416,1
120718513,1
116786354,1
358220979,1
99298309,1
68682937,1
318768316,1
21759169,1
51250375,1
16647373,1
127141070,1
93193424,1
24904913,1
67241173,1
131466458,1
91751645,1
105776351,1
134481120,1
14157025,1
96339173,1
15729901,1
268567791,1
50201840,1
135090674,1
403965170,1
26871028,1
6030582,1
279314644,1
121636090,1
82314491,1
114904499,1
135398653,1
10093822,1
52299009,1
44827907,1
134350086,1
88474888,1
49284363,1
54789389,1
42337552,1
136316181,1
182846742,1
50070807,1
56886554,1
102106395,1
102106398,1
335807775,1
268959963,1
134743332,1
48629029,1
73663783,1
101188905,1
279620487,1
113771820,1
128189741,1
159122734,1
270402863,1
54396210,1
84018483,1
7079222,1
237758324,1
218498361,1
106431806,1
263018037,1
43517248,1
116393282,1
47842627,1
104399073,1
63695854,1
127751735,1
174589260,1
127403342,1
164889938,1
103286099,1
7079252,1
335807829,1
72286436,1
128691087,1
192939357,1
90632175,1
77202789,1
37094759,1
13501802,1
268830060,1
39627666,1
11794612,1
122639933,1
46794099,1
195298677,1
352322937,1
96470394,1
107349371,1
201327996,1
134219134,1
117704066,1
100795780,1
92711830,1
82183559,1
26477960,1
41551241,1
335807882,1
469894541,1
81266064,1
235013528,1
41244228,1
108135834,1
98436507,1
46115739,1
5768612,1
159909285,1
260048300,1
111608050,1
39454130,1
124388791,1
129631675,1
102499772,1
97452277,1
15205826,1
20579779,1
45352388,1
54396357,1
22152646,1
207399841,1
139986376,1
15467982,1
107435597,1
42337746,1
268699091,1
166462932,1
74712534,1
200017369,1
269223392,1
175637985,1
922748390,1
139724263,1
6030832,1
86771185,1
56100338,1
47960073,1
72877561,1
3278331,1
9831932,1
187476906,1
98174463,1
66323968,1
134350338,1
5375492,1
134481413,1
134612486,1
66388225,1
113640971,1
25817540,1
73532946,1
85722643,1
15861268,1
132122134,1
5375512,1
102106649,1
97636126,1
56404911,1
48629283,1
53610027,1
88124338,1
90834481,1
14419508,1
117719959,1
67241526,1
268568121,1
88344126,1
97168309,1
133826112,1
76416577,1
107480644,1
84244024,1
64095819,1
17172044,1
107611726,1
133695057,1
134743635,1
186386004,1
145229401,1
122291803,1
257164892,1
58197599,1
60819042,1
110102116,1
144705129,1
81528427,1
324798061,1
71173744,1
319030897,1
766641781,1
318768758,1
145622648,1
50857595,1
62785148,1
208406142,1
26740351,1
470288005,1
220202630,1
122291850,1
212600461,1
125568655,1
302515858,1
102893203,1
161220244,1
95159959,1
65275545,1
120456861,1
74361797,1
5918502,1
146015911,1
268830376,1
269092522,1
402654892,1
5244591,1
95407817,1
14681785,1
40896190,1
106301119,1
83488966,1
100927170,1
39061187,1
123471557,1
111412936,1
212862667,1
314050252,1
14681806,1
285214417,1
134743763,1
95815380,1
113379032,1
92276441,1
87951066,1
90834652,1
121460346,1
151389919,1
57411297,1
269223654,1
81004265,1
128714474,1
51510618,1
18745072,1
1208223475,1
88868597,1
15992566,1
82839288,1
128714495,1
244451072,1
150996737,1
262145795,1
25298693,1
243926793,1
179308300,1
150996749,1
47318798,1
37194502,1
4589331,1
134350612,1
97912597,1
42206999,1
12060442,1
46532379,1
56100636,1
15029893,1
12977952,1
15075105,1
46401317,1
37881639,1
74450728,1
30803754,1
54089351,1
319162156,1
15337262,1
153749295,1
89392945,1
67634994,1
72222515,1
121112372,1
89917237,1
70932105,1
124782395,1
130680638,1
436471617,1
135399234,1
3409731,1
15992644,1
46663493,1
118884168,1
171968331,1
165414734,1
121374543,1
252446547,1
58722132,1
94242646,1
148244313,1
92014426,1
134350683,1
20580190,1
141821792,1
58460002,1
66717539,1
114427750,1
153356135,1
98043753,1
14330855,1
119670637,1
339740531,1
184813428,1
135006070,1
37881719,1
135530360,1
14527466,1
102893439,1
108136320,1
329516931,1
135812758,1
15992715,1
120588173,1
136185742,1
562038672,1
110364561,1
72615826,1
56100759,1
54921113,1
105777051,1
117442461,1
116000670,1
75499424,1
236717985,1
53217186,1
80742307,1
111806372,1
124431345,1
114689961,1
12322732,1
85198765,1
168689992,1
106039218,1
187828149,1
117704631,1
46139321,1
90151894,1
107087808,1
134612929,1
106956738,1
138414025,1
135375863,1
116131793,1
121636820,1
335677399,1
135792603,1
178915294,1
72746975,1
159385568,1
72222691,1
79038436,1
41813990,1
92558449,1
5769192,1
14682089,1
110102506,1
69208043,1
5769202,1
20842485,1
7473142,1
98588329,1
46139384,1
56100859,1
134350844,1
17389226,1
46270463,1
184658944,1
54764630,1
40241158,1
437540524,1
69863434,1
99485707,1
14157838,1
40195757,1
135530512,1
106998787,1
45352980,1
103866192,1
63440921,1
106432539,1
226494495,1
335808545,1
90374491,1
135399460,1
336243718,1
134744102,1
107218984,1
84543529,1
10487852,1
12015282,1
112461870,1
1048344750,1
268823536,1
29748640,1
49940532,1
44828731,1
251922493,1
34557766,1
158599232,1
114952257,1
22284354,1
107612227,1
35653700,1
80087109,1
61868102,1
3278921,1
148244554,1
91707063,1
98850488,1
90179667,1
109185109,1
124278457,1
28969049,1
15468635,1
84019299,1
54397028,1
6662312,1
72222824,1
117966953,1
59115627,1
14551150,1
125044847,1
114690160,1
15337590,1
130418807,1
126879865,1
14682236,1
106955114,1
105777279,1
139462786,1
79956101,1
160446125,1
136054921,1
48213015,1
251660428,1
107874447,1
232022336,1
10356882,1
88869011,1
49547412,1
124520598,1
129239191,1
134088857,1
54134940,1
93325470,1
92145823,1
123209889,1
419432612,1
55830595,1
43649193,1
88213674,1
20842667,1
144705710,1
115214512,1
12060852,1
64358581,1
25430198,1
97388727,1
92014776,1
46663866,1
400709322,1
268699843,1
85723332,1
171968710,1
125831367,1
116132042,1
101451979,1
70125774,1
76679376,1
70125778,1
52299987,1
7342292,1
7866582,1
102760825,1
7080152,1
127535321,1
256379098,1
315623645,1
135900197,1
19269858,1
49285347,1
20318436,1
118576849,1
38404476,1
69470443,1
99092717,1
101189871,1
285608177,1
45091059,1
36178167,1
117311736,1
121984724,1
36571387,1
81374250,1
212732158,1
120981760,1
69994753,1
161220866,1
93194503,1
120033114,1
190187789,1
122292494,1
112199951,1
358746388,1
218106139,1
357304604,1
118098205,1
264767777,1
59377958,1
67242284,1
162269486,1
134089009,1
116918578,1
55576883,1
114166068,1
185076024,1
138676537,1
97388858,1
268699964,1
130550077,1
265685310,1
17697090,1
132516163,1
134351174,1
57411911,1
105515337,1
244844876,1
49940815,1
76548433,1
79956306,1
54135124,1
85985621,1
118622551,1
122423640,1
53610841,1
114690394,1
60950875,1
49547613,1
7473502,1
81527184,1
53348706,1
191540283,1
984353124,1
121112933,1
134349201,1
67611708,1
41290090,1
19116679,1
19333522,1
78514543,1
170133873,1
167772563,1
47843702,1
90659896,1
66877625,1
106039676,1
100397141,1
554830210,1
134351235,1
416680330,1
61081995,1
201853325,1
14352792,1
246155667,1
21321454,1
12323222,1
14724164,1
267127196,1
581699997,1
63834528,1
134482339,1
15993254,1
58131128,1
8915372,1
39061933,1
117180847,1
701106612,1
17041846,1
90442170,1
263719359,1
49547713,1
114166210,1
13240772,1
104204741,1
96733638,1
118622663,1
103811530,1
144705996,1
112331213,1
335749536,1
113248726,1
269506297,1
88869336,1
121635236,1
103001167,1
99224028,1
124651997,1
135399904,1
107432751,1
115083746,1
107108091,1
135924199,1
79956457,1
225262769,1
155191793,1
227936754,1
42207731,1
121113076,1
117049846,1
101714423,1
74320379,1
50596348,1
84281854,1
112069119,1
90311168,1
125851392,1
41552386,1
60819971,1
127404550,1
134744584,1
95554057,1
92670475,1
73665036,1
80873998,1
151521809,1
111938066,1
52693523,1
85876387,1
20449814,1
129521590,1
346163736,1
102369817,1
268700188,1
135793181,1
9046562,1
172362277,1
151521830,1
289278505,1
64096810,1
134613547,1
108137005,1
738724400,1
111020596,1
136186421,1
54224887,1
58722873,1
67504701,1
118098495,1
92408385,1
97913411,1
192940612,1
103025221,1
11930182,1
3803721,1
201460298,1
268916493,1
128715344,1
135400019,1
129499577,1
109972060,1
119996858,1
49941087,1
111544930,1
268698043,1
123472484,1
44304997,1
39455336,1
115346026,1
83757675,1
46926444,1
202246765,1
97913456,1
753577064,1
5769842,1
1166019187,1
8915572,1
104073848,1
134875769,1
2493051,1
16255615,1
134220416,1
121375364,1
115346053,1
61737608,1
86903433,1
123079306,1
61213323,1
135924364,1
84019853,1
135924366,1
35654288,1
154883864,1
142609044,1
111282837,1
42863255,1
65014425,1
64359066,1
67504798,1
77335199,1
15862437,1
77204141,1
363596463,1
106668967,1
318898633,1
150997690,1
20318908,1
96471743,1
117836481,1
49810115,1
134798378,1
113117894,1
36309704,1
90811511,1
113642189,1
85330638,1
14289616,1
129108694,1
113248983,1
234752729,1
92277469,1
103156447,1
100535009,1
344853218,1
122817251,1
110758628,1
4197101,1
93588206,1
161483504,1
32246513,1
96340723,1
113773303,1
87993471,1
130419453,1
44368341,1
87165696,1
128101504,1
104073987,1
111020807,1
53086985,1
268831499,1
201722636,1
202115854,1
74777048,1
135006994,1
83495700,1
162007829,1
109841174,1
340787673,1
134482717,1
52300574,1
8784672,1
7867172,1
77728549,1
94898989,1
28969778,1
44829491,1
45091636,1
60337289,1
182324024,1
135941809,1
120458042,1
135793469,1
71961408,1
158925280,1
124128070,1
97651527,1
115608393,1
99879758,1
89393999,1
46664528,1
84282197,1
109139769,1
335940440,1
96471898,1
105515870,1
218106721,1
402784742,1
95161192,1
14289769,1
54397802,1
104991598,1
14945136,1
218106738,1
17304435,1
75500406,1
101845879,1
75762553,1
215570239,1
198839164,1
10357632,1
110889862,1
14683017,1
212863883,1
47577734,1
106040207,1
118623120,1
135138194,1
102763411,1
95161239,1
92801944,1
76680089,1
362810266,1
151128988,1
81529757,1
120101235,1
107350944,1
126094241,1
471054045,1
134744995,1
73010085,1
107744166,1
142216104,1
145492908,1
95947699,1
40635316,1
6032312,1
125569977,1
127798202,1
106957758,1
235146176,1
7998402,1
14158788,1
222563270,1
58854343,1
3410891,1
142609360,1
38407121,1
47057875,1
140793678,1
60296150,1
116326905,1
281021401,1
15600603,1
127798238,1
119933924,1
33426405,1
89918441,1
538971114,1
412224491,1
1003359212,1
47582189,1
130419694,1
120630440,1
114297842,1
118955120,1
83364855,1
108137465,1
59509758,1
106957823,1
156896256,1
3804161,1
63572994,1
124652547,1
83318614,1
131509420,1
120982538,1
366349323,1
76811277,1
27528207,1
282856466,1
68422675,1
19139604,1
269749273,1
17697819,1
123120816,1
167925595,1
116132900,1
134745125,1
201985062,1
116395047,1
82578475,1
26913970,1
86248495,1
94506033,1
160042034,1
124259379,1
419564596,1
106302517,1
117705783,1
268831800,1
87469236,1
52694075,1
162270268,1
124914749,1
83102782,1
105122880,1
52694082,1
268831813,1
228592711,1
246156361,1
268831819,1
151344994,1
37620816,1
42470481,1
15731796,1
10095702,1
134483035,1
135007325,1
41965413,1
163843173,1
323226727,1
97651816,1
42314940,1
54651122,1
202902638,1
101190773,1
122948726,1
69864567,1
137890937,1
45091965,1
105426112,1
100928644,1
5246091,1
17566863,1
246287504,1
85068946,1
56364181,1
73272475,1
125832348,1
22154397,1
145493153,1
78646435,1
267168966,1
67983217,1
23989420,1
48630958,1
75107503,1
151522483,1
110645062,1
6226462,1
128584886,1
93064375,1
32902331,1
5377212,1
103156925,1
83365054,1
61344960,1
85331137,1
145493187,1
469896388,1
101453003,1
64752844,1
270142676,1
96079062,1
545918167,1
107351258,1
183110875,1
15469789,1
105123038,1
31872891,1
110428710,1
129764582,1
58461416,1
54791402,1
18353387,1
108268782,1
386010353,1
92278002,1
81136887,1
232000762,1
119016699,1
98307328,1
108530948,1
66934394,1
46140678,1
74714376,1
128716041,1
16449988,1
268176653,1
94506255,1
98176272,1
269749523,1
6163732,1
87952662,1
92933400,1
14159129,1
199623215,1
166333725,1
136053296,1
87559458,1
203820323,1
117968164,1
53611817,1
129502507,1
184552749,1
124128558,1
73141551,1
89394484,1
201723190,1
14683451,1
123997501,1
63049022,1
55315775,1
114691398,1
175770956,1
99487055,1
232262993,1
114429266,1
89394516,1
92278101,1
251661654,1
125046108,1
108793189,1
167775590,1
95289916,1
79957354,1
59510127,1
67894592,1
21368181,1
85331318,1
108266047,1
60296572,1
142609791,1
109055362,1
70626539,1
89787780,1
23596424,1
72748425,1
134614411,1
426249613,1
599657870,1
43388303,1
69864848,1
274075025,1
352062867,1
117837204,1
75500950,1
87447449,1
127405464,1
83103130,1
135794077,1
246156704,1
95423905,1
79695267,1
110366119,1
383258024,1
98569641,1
77204906,1
104399431,1
181800365,1
478154158,1
7081392,1
229379505,1
135794101,1
44305846,1
159387067,1
45092284,1
116395453,1
24513982,1
54177014,1
100535751,1
116395468,1
92698164,1
193596881,1
150212051,1
247991764,1
123735510,1
83496407,1
151522776,1
6943942,1
14090831,1
168299997,1
74930085,1
159780320,1
14159329,1
268963299,1
47320548,1
110628329,1
96079340,1
105123309,1
184684014,1
119672311,1
69864957,1
16974421,1
104822803,1
53456128,1
55578114,1
69602823,1
205786632,1
139595273,1
104730122,1
178258519,1
83365389,1
82841102,1
15732239,1
117965400,1
70258195,1
113905173,1
17567254,1
85986839,1
18132228,1
54791709,1
68161057,1
259657250,1
232001059,1
91098661,1
124653094,1
91838385,1
167021583,1
147066410,1
604286215,1
181931564,1
134483501,1
199757359,1
46403124,1
16125494,1
68902803,1
129502781,1
114691647,1
72879683,1
79386381,1
18746949,1
100142663,1
200937034,1
142606946,1
73141838,1
3321101,1
112332369,1
73403988,1
15208022,1
217452119,1
119672408,1
139464283,1
30150237,1
14814817,1
116598282,1
72224355,1
58723940,1
147621107,1
81530470,1
268701289,1
122293866,1
162008683,1
126833905,1
41815663,1
34295657,1
65580307,1
125832820,1
335023735,1
281415289,1
190189179,1
166203013,1
42431990,1
92671627,1
96734860,1
74190478,1
45092495,1
262147728,1
17960593,1
37097106,1
14505923,1
53350036,1
126012554,1
111892420,1
93589149,1
134745760,1
86901360,1
105647782,1
95158897,1
231345833,1
37443527,1
90836654,1
337645232,1
272633522,1
271311800,1
183635637,1
6164152,1
14658847,1
67767997,1
123473599,1
112463554,1
71129035,1
61779233,1
15470284,1
66279374,1
52432598,1
81792727,1
142519588,1
119279326,1
64360160,1
95424225,1
109448930,1
101715684,1
268439271,1
50335468,1
4591341,1
45354734,1
82054895,1
74977008,1
62000882,1
126619381,1
5377782,1
135007992,1
24346907,1
82710274,1
373296900,1
85593861,1
44306182,1
67243785,1
88168407,1
265948940,1
88539778,1
873336590,1
152571663,1
15994649,1
106041116,1
130439130,1
150605598,1
52039456,1
67939632,1
17436451,1
41815844,1
204738341,1
111284007,1
132124458,1
310382379,1
100929325,1
135925551,1
122425138,1
120459060,1
30805814,1
46796599,1
52694840,1
106303293,1
313265983,1
126310368,1
143658821,1
85856073,1
95293258,1
179048269,1
129634133,1
268046170,1
49942363,1
55185244,1
239079261,1
92278623,1
58199904,1
89657185,1
54136675,1
135794532,1
113924070,1
336593553,1
14290793,1
227366887,1
306188140,1
200413037,1
12586862,1
87953263,1
85856112,1
345771891,1
86249332,1
97914742,1
51253111,1
13242232,1
26218363,1
53696490,1
55447423,1
146804610,1
91361156,1
78516104,1
58986379,1
513806222,1
66588560,1
117441176,1
417599380,1
98832277,1
135532441,1
85331866,1
98963355,1
189796255,1
5239141,1
91754412,1
29101997,1
92409779,1
100798389,1
24121271,1
60035004,1
112700746,1
5377982,1
72093632,1
125046721,1
352849858,1
110669131,1
440799173,1
202903495,1
257298376,1
94769099,1
117706701,1
99618766,1
68685777,1
34607058,1
153027235,1
235278292,1
587599829,1
59510747,1
268701661,1
61738974,1
68030431,1
251662305,1
13504482,1
268701667,1
98832360,1
44044265,1
89395178,1
82772647,1
106696684,1
67349842,1
84021231,1
5902322,1
303607123,1
134352884,1
138416117,1
14946295,1
72486906,1
87429117,1
22679555,1
5378052,1
59379717,1
134483974,1
219156487,1
66588686,1
134483984,1
248778769,1
270274580,1
51686745,1
5378072,1
70914073,1
23203866,1
106081626,1
229380126,1
402788384,1
268832802,1
895619107,1
268701733,1
55509681,1
23203880,1
84807721,1
806621227,1
48894002,1
139071539,1
17305653,1
106958904,1
135139386,1
134746177,1
438571076,1
135794757,1
108531782,1
241438791,1
218107977,1
6557772,1
84869816,1
18354258,1
35393619,1
6033492,1
20320341,1
105517143,1
7082072,1
133959772,1
57675870,1
123080799,1
232151056,1
34869348,1
344129471,1
369252369,1
69603433,1
201592938,1
87167084,1
302387310,1
42864752,1
47059058,1
72487027,1
183242869,1
125177977,1
134877307,1
54136956,1
45504533,1
159780992,1
130420865,1
14520844,1
114430084,1
307779606,1
42602631,1
58331272,1
92278924,1
14684301,1
119148687,1
117313680,1
92278932,1
13504662,1
155193497,1
87298202,1
151392411,1
92278941,1
102895776,1
68051742,1
60428451,1
18675924,1
171446437,1
36311210,1
114692267,1
82841772,1
184684718,1
97390768,1
64995907,1
23990450,1
14265715,1
145494196,1
302518453,1
123470537,1
81006777,1
67244218,1
145456569,1
78622611,1
112988350,1
119647605,1
73535680,1
115085507,1
151130309,1
77205705,1
75239628,1
120852685,1
85070033,1
135532755,1
73269966,1
20844760,1
285610201,1
61346010,1
63181022,1
52170975,1
14553315,1
134484198,1
245764327,1
82055403,1
107090156,1
497594738,1
130552048,1
122032369,1
147067125,1
97915126,1
108269820,1
83497213,1
138416382,1
17699073,1
15864070,1
90181896,1
197660938,1
115740942,1
110629135,1
152834320,1
71831826,1
50336022,1
269615833,1
107614489,1
69865754,1
21762332,1
135926047,1
68048944,1
60035362,1
132518179,1
86511908,1
79827239,1
82055464,1
74977577,1
7737642,1
15995179,1
74668082,1
61739310,1
317722929,1
120721715,1
134746423,1
84283705,1
574624059,1
97259838,1
14684480,1
166331104,1
49549635,1
118362436,1
115347781,1
66064711,1
118624584,1
45093193,1
25039181,1
50572685,1
145490659,1
54399317,1
20320601,1
130027866,1
45617500,1
105124189,1
49549662,1
44568928,1
10490212,1
4173201,1
45330056,1
5116271,1
108925299,1
122638208,1
48763254,1
174199159,1
48370042,1
130417386,1
135008638,1
241308032,1
43888022,1
143135113,1
213913998,1
93780597,1
133173648,1
16126353,1
184684946,1
41030035,1
268439957,1
16126361,1
110104987,1
14684572,1
59511200,1
265334171,1
134371398,1
89195249,1
19009960,1
59642281,1
135795114,1
256119214,1
207378504,1
52695474,1
93589940,1
68988318,1
83497398,1
119148986,1
112595387,1
39719360,1
114430401,1
40636866,1
94245320,1
17306059,1
159388108,1
126226893,1
134353360,1
39588309,1
107614680,1
110989903,1
151523803,1
106697180,1
14553567,1
16498039,1
265818597,1
96735718,1
92934631,1
218108393,1
252030375,1
123212270,1
120197617,1
134371411,1
97627561,1
213651960,1
369103353,1
105517562,1
268567295,1
158208508,1
134353406,1
14684671,1
97391105,1
165024259,1
135664132,1
71307781,1
44306950,1
84808200,1
12718602,1
28666323,1
127406607,1
134615571,1
14856981,1
108195785,1
134393263,1
45093405,1
91361822,1
128455203,1
43782692,1
269091590,1
69210662,1
95818283,1
69734956,1
136208104,1
52695599,1
58462769,1
19272242,1
112071219,1
93590069,1
212210233,1
87167546,1
18354748,1
44044863,1
49287744,1
125309506,1
72221451,1
108925518,1
126358096,1
15733329,1
124129875,1
252056148,1
118362710,1
73011799,1
66319042,1
228594265,1
64623194,1
165810779,1
47250453,1
23204445,1
111809125,1
135139944,1
153621097,1
44831339,1
133173871,1
95556212,1
334500469,1
400036470,1
136075369,1
67637880,1
49218324,1
61608571,1
85594749,1
80769970,1
130421383,1
298848905,1
17699473,1
130814614,1
124785304,1
115839757,1
100668058,1
141431451,1
83628701,1
31593118,1
128193185,1
183505572,1
138023589,1
122163879,1
98177705,1
46666410,1
127931053,1
71796768,1
17437359,1
184816304,1
109580977,1
129766066,1
218108598,1
134746807,1
136188600,1
566497978,1
105386683,1
296751805,1
51122879,1
133173953,1
126227139,1
103158470,1
48239305,1
14684874,1
14684875,1
173413070,1
88609489,1
63967955,1
17568471,1
76681945,1
64885469,1
57545441,1
107352803,1
41947881,1
3674861,1
69020980,1
84022004,1
218108662,1
50336504,1
125309690,1
6034172,1
86967593,1
470029054,1
213783297,1
113268865,1
183243528,1
14484268,1
108139274,1
121639692,1
149033741,1
168825616,1
50572760,1
114241481,1
115217172,1
82580246,1
97129239,1
54530840,1
155849497,1
107352858,1
102896411,1
155830547,1
173151005,1
269488926,1
201724705,1
136057636,1
118052998,1
115086119,1
71963432,1
106977415,1
32248620,1
46404397,1
233181999,1
134746930,1
100799283,1
42210100,1
308417333,1
83997298,1
122032951,1
117445433,1
91099962,1
397677372,1
113251133,1
96473920,1
341185346,1
71621942,1
39719748,1
18748229,1
122164043,1
9074002,1
106389711,1
21893970,1
71832407,1
123081560,1
52433753,1
268702554,1
84022107,1
129110876,1
15864670,1
134633617,1
9442152,1
72811324,1
94507886,1
95224637,1
64361328,1
19665778,1
153621366,1
135140215,1
242226041,1
15209338,1
57021310,1
40375167,1
19141505,1
101979011,1
178918278,1
44303169,1
69342091,1
70128527,1
8786832,1
65099928,1
78910355,1
5012,1
15209367,1
126882713,1
119280539,1
127275932,1
403968926,1
82973603,1
216273828,1
152048549,1
108925863,1
119542696,1
911610793,1
9704362,1
136188844,1
110367661,1
113382318,1
11932592,1
108270513,1
73274291,1
173413306,1
135795643,1
96460431,1
